user_id,subscription_type,monthly_revenue,country,age,gender,device,plan_duration,subscribed_duration,start_month,clv
1204,Standard,13,Spain,42,Male,Laptop,1 Month,189,10,2457
1205,Basic,12,Italy,40,Female,Laptop,1 Month,131,10,1572
1206,Premium,13,Spain,32,Male,Smart TV,1 Month,166,10,2158
1207,Standard,12,Spain,33,Male,Smart TV,1 Month,166,10,1992
1208,Basic,11,United States,34,Male,Smartphone,1 Month,195,9,2145
1209,Standard,11,Canada,29,Male,Tablet,1 Month,138,9,1518
1210,Premium,14,United States,50,Male,Smart TV,1 Month,271,6,3794
1211,Basic,10,United States,29,Female,Laptop,1 Month,227,8,2270
1212,Premium,13,Canada,40,Female,Tablet,1 Month,229,8,2977
1213,Standard,10,United Kingdom,27,Male,Smart TV,1 Month,175,8,1750
1214,Basic,10,Australia,51,Female,Smartphone,1 Month,180,9,1800
1215,Standard,13,Germany,41,Female,Laptop,1 Month,333,4,4329
1216,Premium,15,France,28,Female,Tablet,1 Month,253,7,3795
1217,Basic,12,Brazil,42,Male,Laptop,1 Month,31,12,372
1218,Standard,13,Mexico,40,Male,Laptop,1 Month,120,11,1560
1219,Premium,12,Spain,48,Female,Smartphone,1 Month,304,6,3648
1220,Basic,13,Italy,28,Male,Smart TV,1 Month,424,1,5512
1221,Premium,15,Spain,40,Male,Smart TV,1 Month,334,2,5010
1222,Basic,15,Spain,33,Female,Tablet,1 Month,250,6,3750
1223,Standard,12,United States,33,Male,Smartphone,1 Month,250,6,3000
1224,Standard,15,Canada,47,Female,Smartphone,1 Month,250,6,3750
1225,Basic,13,United States,50,Female,Smart TV,1 Month,191,6,2483
1226,Premium,15,United States,38,Male,Smartphone,1 Month,251,6,3765
1227,Basic,15,Canada,36,Female,Tablet,1 Month,284,6,4260
1228,Standard,15,United Kingdom,38,Female,Tablet,1 Month,254,6,3810
1229,Premium,12,Australia,49,Male,Smartphone,1 Month,197,6,2364
1230,Basic,12,Germany,40,Female,Smart TV,1 Month,255,6,3060
1231,Premium,13,France,51,Male,Tablet,1 Month,256,6,3328
1232,Basic,11,Brazil,42,Female,Smartphone,1 Month,258,6,2838
1233,Standard,13,Mexico,41,Female,Smartphone,1 Month,257,6,3341
1234,Standard,12,Spain,48,Female,Smartphone,1 Month,255,6,3060
1235,Basic,13,Italy,39,Female,Tablet,1 Month,251,6,3263
1236,Premium,15,Spain,35,Female,Tablet,1 Month,396,1,5940
1237,Basic,11,Spain,32,Female,Tablet,1 Month,276,5,3036
1238,Standard,12,United States,28,Female,Smartphone,1 Month,121,12,1452
1239,Premium,11,Canada,27,Male,Laptop,1 Month,206,7,2266
1240,Basic,11,United States,30,Female,Laptop,1 Month,261,7,2871
1241,Premium,14,United States,47,Female,Laptop,1 Month,194,7,2716
1242,Basic,14,Canada,49,Female,Tablet,1 Month,280,7,3920
1243,Standard,14,United Kingdom,43,Female,Smartphone,1 Month,177,8,2478
1244,Standard,12,Australia,42,Male,Tablet,1 Month,234,8,2808
1245,Basic,14,Germany,29,Female,Smartphone,1 Month,201,8,2814
1246,Premium,15,France,35,Female,Smartphone,1 Month,253,8,3795
1247,Basic,13,Brazil,41,Female,Smartphone,1 Month,394,1,5122
1248,Standard,13,Mexico,47,Female,Smart TV,1 Month,424,3,5512
1249,Premium,14,Spain,28,Female,Smart TV,1 Month,241,7,3374
1250,Basic,10,Italy,44,Female,Smartphone,1 Month,241,8,2410
1251,Premium,10,Spain,28,Female,Tablet,1 Month,174,9,1740
1252,Basic,11,Spain,51,Male,Laptop,1 Month,234,9,2574
1253,Standard,11,United States,48,Male,Laptop,1 Month,133,9,1463
1254,Standard,14,Canada,49,Female,Tablet,1 Month,189,9,2646
1255,Basic,10,United States,50,Male,Smart TV,1 Month,421,2,4210
1256,Premium,13,United States,43,Male,Laptop,1 Month,423,3,5499
1257,Basic,14,Canada,32,Male,Smart TV,1 Month,242,5,3388
1258,Standard,15,United Kingdom,42,Female,Tablet,1 Month,148,10,2220
1259,Premium,13,Australia,41,Female,Laptop,1 Month,117,11,1521
1260,Basic,11,Germany,31,Male,Laptop,1 Month,176,10,1936
1261,Premium,11,France,37,Female,Smart TV,1 Month,116,10,1276
1262,Basic,12,Brazil,46,Male,Smart TV,1 Month,142,10,1704
1263,Standard,14,Mexico,30,Female,Tablet,1 Month,140,10,1960
1264,Standard,11,Spain,30,Female,Smart TV,1 Month,197,10,2167
1265,Basic,10,Italy,34,Female,Tablet,1 Month,134,10,1340
1266,Premium,15,Spain,47,Female,Laptop,1 Month,164,10,2460
1267,Basic,14,Spain,41,Male,Tablet,1 Month,129,10,1806
1268,Standard,13,United States,42,Female,Laptop,1 Month,420,2,5460
1269,Premium,12,Canada,48,Female,Smartphone,1 Month,422,3,5064
1270,Basic,11,United States,30,Female,Smart TV,1 Month,422,4,4642
1271,Basic,13,United States,51,Male,Smartphone,1 Month,300,5,3900
1272,Basic,13,Canada,27,Male,Smartphone,1 Month,331,5,4303
1273,Standard,13,United Kingdom,38,Male,Tablet,1 Month,158,10,2054
1274,Premium,12,Australia,29,Female,Smart TV,1 Month,192,10,2304
1275,Basic,11,Germany,40,Female,Smartphone,1 Month,133,10,1463
1276,Basic,12,France,31,Female,Laptop,1 Month,163,10,1956
1277,Premium,11,Brazil,30,Male,Smartphone,1 Month,189,9,2079
1278,Standard,13,Mexico,44,Male,Laptop,1 Month,222,9,2886
1279,Standard,14,Spain,34,Female,Tablet,1 Month,88,12,1232
1280,Basic,14,Italy,28,Female,Laptop,1 Month,225,8,3150
1281,Premium,13,Spain,41,Female,Laptop,1 Month,225,8,2925
1282,Standard,12,Spain,43,Male,Tablet,1 Month,258,8,3096
1283,Basic,10,United States,33,Male,Laptop,1 Month,174,8,1740
1284,Standard,12,Canada,32,Female,Tablet,1 Month,180,9,2160
1285,Premium,10,United States,39,Male,Smart TV,1 Month,303,6,3030
1286,Basic,15,United States,37,Male,Laptop,1 Month,264,7,3960
1287,Premium,11,Canada,46,Male,Tablet,1 Month,62,12,682
1288,Standard,11,United Kingdom,39,Male,Smartphone,1 Month,90,12,990
1289,Basic,12,Australia,46,Female,Tablet,1 Month,424,2,5088
1290,Standard,13,Germany,43,Male,Laptop,1 Month,393,2,5109
1291,Premium,10,France,32,Female,Laptop,1 Month,222,6,2220
1292,Basic,12,Brazil,30,Female,Smart TV,1 Month,281,6,3372
1293,Standard,11,Mexico,40,Female,Tablet,1 Month,455,1,5005
1294,Premium,11,Spain,51,Female,Smartphone,1 Month,281,6,3091
1295,Basic,10,Italy,40,Female,Smartphone,1 Month,223,6,2230
1296,Premium,12,Spain,28,Male,Smart TV,1 Month,250,6,3000
1297,Basic,14,Spain,51,Female,Smartphone,1 Month,282,6,3948
1298,Standard,14,United States,27,Male,Laptop,1 Month,254,6,3556
1299,Standard,14,Canada,35,Male,Smart TV,1 Month,194,6,2716
1300,Basic,11,United States,37,Male,Laptop,1 Month,256,6,2816
1301,Premium,14,United States,51,Male,Smart TV,1 Month,288,6,4032
1302,Basic,11,Canada,40,Male,Smart TV,1 Month,257,6,2827
1303,Standard,14,United Kingdom,38,Male,Laptop,1 Month,255,6,3570
1304,Premium,11,Australia,48,Female,Laptop,1 Month,252,6,2772
1305,Basic,11,Germany,49,Male,Smartphone,1 Month,424,1,4664
1306,Premium,15,France,33,Female,Laptop,1 Month,454,2,6810
1307,Basic,10,Brazil,34,Female,Tablet,1 Month,273,6,2730
1308,Standard,15,Mexico,39,Male,Tablet,1 Month,182,12,2730
1309,Standard,13,Spain,37,Female,Tablet,1 Month,205,7,2665
1310,Basic,15,Italy,44,Male,Laptop,1 Month,288,7,4320
1311,Premium,15,Spain,35,Male,Tablet,1 Month,252,7,3780
1312,Basic,11,Spain,31,Female,Laptop,1 Month,364,6,4004
1313,Standard,10,United States,39,Male,Smart TV,1 Month,152,9,1520
1314,Premium,13,Canada,38,Male,Tablet,1 Month,266,8,3458
1315,Basic,11,United States,42,Male,Smartphone,1 Month,199,8,2189
1316,Premium,12,United States,48,Female,Tablet,1 Month,252,8,3024
1317,Basic,11,Canada,31,Male,Tablet,1 Month,391,2,4301
1318,Standard,11,United Kingdom,42,Male,Smartphone,1 Month,393,4,4323
1319,Standard,14,Australia,35,Male,Smartphone,1 Month,271,6,3794
1320,Basic,10,Germany,39,Male,Laptop,1 Month,235,9,2350
1321,Premium,13,France,50,Female,Tablet,1 Month,204,9,2652
1322,Basic,11,Brazil,40,Male,Smartphone,1 Month,264,9,2904
1323,Standard,10,Mexico,29,Male,Smartphone,1 Month,132,9,1320
1324,Premium,10,Spain,48,Female,Smart TV,1 Month,421,2,4210
1325,Basic,15,Italy,34,Male,Smartphone,1 Month,393,3,5895
1326,Premium,10,Spain,48,Male,Smartphone,1 Month,362,5,3620
1327,Basic,12,Spain,48,Male,Laptop,1 Month,212,7,2544
1328,Standard,12,United States,35,Female,Tablet,1 Month,209,9,2508
1329,Standard,11,Canada,29,Male,Laptop,1 Month,148,11,1628
1330,Basic,14,United States,47,Female,Smart TV,1 Month,206,10,2884
1331,Premium,12,United States,36,Male,Smartphone,1 Month,115,10,1380
1332,Basic,12,Canada,40,Female,Smartphone,1 Month,172,10,2064
1333,Standard,14,United Kingdom,51,Male,Tablet,1 Month,168,10,2352
1334,Premium,12,Australia,37,Male,Smart TV,1 Month,196,10,2352
1335,Basic,12,Germany,36,Male,Tablet,1 Month,226,10,2712
1336,Premium,12,France,45,Male,Tablet,1 Month,161,10,1932
1337,Basic,11,Brazil,31,Female,Tablet,1 Month,158,10,1738
1338,Standard,14,Mexico,45,Female,Laptop,1 Month,392,3,5488
1339,Standard,11,Spain,30,Male,Laptop,1 Month,391,4,4301
1340,Basic,14,Italy,40,Female,Smartphone,1 Month,392,5,5488
1341,Premium,14,Spain,44,Female,Smart TV,1 Month,300,6,4200
1342,Basic,12,Spain,36,Female,Laptop,1 Month,481,1,5772
1343,Standard,10,United States,36,Male,Tablet,1 Month,481,1,4810
1344,Premium,11,Canada,32,Female,Smartphone,1 Month,190,10,2090
1345,Basic,10,United States,46,Male,Smart TV,1 Month,131,10,1310
1346,Basic,12,United States,39,Female,Smart TV,1 Month,173,10,2076
1347,Basic,13,Canada,30,Male,Smart TV,1 Month,175,10,2275
1348,Standard,13,United Kingdom,34,Male,Laptop,1 Month,235,9,3055
1349,Premium,14,Australia,28,Male,Laptop,1 Month,363,3,5082
1350,Basic,13,Germany,39,Female,Smartphone,1 Month,223,8,2899
1351,Basic,12,France,34,Female,Laptop,1 Month,253,8,3036
1352,Premium,13,Brazil,42,Male,Laptop,1 Month,259,8,3367
1353,Standard,13,Mexico,29,Female,Tablet,1 Month,178,8,2314
1354,Standard,13,Spain,29,Male,Tablet,1 Month,120,12,1560
1355,Basic,12,Italy,30,Male,Tablet,1 Month,257,7,3084
1356,Premium,11,Spain,51,Male,Smartphone,1 Month,257,7,2827
1357,Standard,11,Spain,51,Male,Smart TV,1 Month,62,12,682
1358,Basic,13,United States,44,Male,Tablet,1 Month,212,9,2756
1359,Standard,13,Canada,35,Male,Laptop,1 Month,242,9,3146
1360,Premium,10,United States,39,Male,Smart TV,1 Month,182,10,1820
1361,Basic,12,United States,41,Female,Laptop,1 Month,365,2,4380
1362,Premium,13,Canada,44,Female,Laptop,1 Month,424,2,5512
1363,Standard,11,United Kingdom,29,Male,Laptop,1 Month,485,1,5335
1364,Basic,14,Australia,47,Male,Tablet,1 Month,455,1,6370
1365,Standard,10,Germany,28,Female,Smartphone,1 Month,222,6,2220
1366,Premium,15,France,45,Male,Laptop,1 Month,282,6,4230
1367,Basic,11,Brazil,28,Female,Smartphone,1 Month,285,6,3135
1368,Standard,14,Mexico,31,Female,Laptop,1 Month,253,6,3542
1369,Premium,13,Spain,47,Female,Laptop,1 Month,255,6,3315
1370,Basic,13,Italy,42,Female,Tablet,1 Month,288,6,3744
1371,Premium,14,Spain,34,Female,Laptop,1 Month,287,6,4018
1372,Basic,12,Spain,40,Female,Laptop,1 Month,316,6,3792
1373,Standard,13,United States,42,Female,Laptop,1 Month,285,6,3705
1374,Standard,14,Canada,33,Male,Smart TV,1 Month,375,6,5250
1375,Basic,12,United States,30,Male,Laptop,1 Month,250,6,3000
1376,Premium,14,United States,29,Male,Tablet,1 Month,426,3,5964
1377,Basic,13,Canada,31,Male,Smart TV,1 Month,212,9,2756
1378,Standard,14,United Kingdom,46,Female,Smart TV,1 Month,325,7,4550
1379,Premium,11,Australia,46,Female,Smartphone,1 Month,228,7,2508
1380,Basic,11,Germany,47,Male,Laptop,1 Month,283,7,3113
1381,Premium,12,France,48,Female,Smart TV,1 Month,364,4,4368
1382,Basic,13,Brazil,32,Female,Smart TV,1 Month,303,8,3939
1383,Standard,13,Mexico,51,Female,Tablet,1 Month,237,8,3081
1384,Standard,13,Spain,33,Male,Smart TV,1 Month,263,8,3419
1385,Basic,15,Italy,43,Male,Smartphone,1 Month,230,8,3450
1386,Premium,14,Spain,43,Female,Smart TV,1 Month,283,8,3962
1387,Basic,13,Spain,42,Male,Smart TV,1 Month,221,8,2873
1388,Standard,15,United States,30,Male,Smartphone,1 Month,424,3,6360
1389,Premium,13,Canada,50,Male,Smartphone,1 Month,149,10,1937
1390,Basic,11,United States,51,Female,Laptop,1 Month,236,9,2596
1391,Premium,14,United States,36,Female,Tablet,1 Month,204,9,2856
1392,Basic,13,Canada,41,Female,Tablet,1 Month,255,9,3315
1393,Standard,10,United Kingdom,37,Male,Smart TV,1 Month,421,1,4210
1394,Standard,11,Australia,30,Female,Tablet,1 Month,421,2,4631
1395,Basic,11,Germany,50,Female,Tablet,1 Month,332,5,3652
1396,Premium,14,France,41,Female,Smart TV,1 Month,331,6,4634
1397,Basic,14,Brazil,29,Female,Laptop,1 Month,240,7,3360
1398,Standard,12,Mexico,43,Male,Smart TV,1 Month,179,10,2148
1399,Premium,12,Spain,31,Female,Smart TV,1 Month,118,12,1416
1400,Basic,14,Italy,40,Male,Laptop,1 Month,235,10,3290
1401,Premium,12,Spain,35,Female,Smart TV,1 Month,202,10,2424
1402,Basic,13,Spain,39,Female,Laptop,1 Month,168,10,2184
1403,Standard,14,United States,48,Male,Laptop,1 Month,196,10,2744
1404,Standard,14,Canada,42,Female,Tablet,1 Month,195,10,2730
1405,Basic,11,United States,48,Female,Smart TV,1 Month,223,10,2453
1406,Premium,10,United States,33,Female,Smart TV,1 Month,250,10,2500
1407,Basic,14,Canada,45,Female,Smart TV,1 Month,158,10,2212
1408,Standard,14,United Kingdom,40,Female,Smart TV,1 Month,392,3,5488
1409,Premium,15,Australia,38,Male,Tablet,1 Month,392,5,5880
1410,Basic,14,Germany,31,Female,Tablet,1 Month,361,6,5054
1411,Premium,14,France,33,Female,Smart TV,1 Month,451,1,6314
1412,Basic,15,Brazil,27,Male,Laptop,1 Month,450,2,6750
1413,Standard,13,Mexico,47,Male,Smartphone,1 Month,450,2,5850
1414,Standard,15,Spain,41,Male,Tablet,1 Month,512,1,7680
1415,Basic,11,Italy,32,Female,Smart TV,1 Month,141,10,1551
1416,Premium,11,Spain,31,Male,Smart TV,1 Month,201,10,2211
1417,Basic,13,Spain,43,Female,Tablet,1 Month,221,9,2873
1418,Standard,15,United States,42,Female,Smart TV,1 Month,226,9,3390
1419,Premium,15,Canada,46,Male,Smartphone,1 Month,166,9,2490
1420,Basic,12,United States,27,Female,Smartphone,1 Month,219,8,2628
1421,Basic,15,United States,48,Female,Smart TV,1 Month,252,8,3780
1422,Basic,15,Canada,49,Male,Laptop,1 Month,253,8,3795
1423,Standard,12,United Kingdom,43,Male,Smart TV,1 Month,202,8,2424
1424,Premium,14,Australia,38,Male,Laptop,1 Month,211,9,2954
1425,Basic,13,Germany,37,Male,Smartphone,1 Month,287,7,3731
1426,Basic,12,France,39,Female,Smart TV,1 Month,265,7,3180
1427,Premium,10,Brazil,40,Male,Tablet,1 Month,235,7,2350
1428,Standard,12,Mexico,40,Male,Smart TV,1 Month,151,12,1812
1429,Standard,12,Spain,48,Male,Laptop,1 Month,182,12,2184
1430,Basic,13,Italy,43,Female,Smart TV,1 Month,242,9,3146
1431,Premium,10,Spain,46,Male,Laptop,1 Month,276,5,2760
1432,Standard,11,Spain,43,Male,Smartphone,1 Month,365,5,4015
1433,Basic,10,United States,30,Female,Tablet,1 Month,426,3,4260
1434,Standard,13,Canada,51,Female,Laptop,1 Month,455,1,5915
1435,Premium,12,United States,30,Male,Smartphone,1 Month,250,6,3000
1436,Basic,14,United States,47,Female,Smart TV,1 Month,284,6,3976
1437,Premium,13,Canada,41,Male,Laptop,1 Month,283,6,3679
1438,Standard,10,United Kingdom,45,Female,Smartphone,1 Month,313,6,3130
1439,Basic,14,Australia,47,Female,Laptop,1 Month,287,6,4018
1440,Standard,11,Germany,48,Female,Smart TV,1 Month,317,6,3487
1441,Premium,11,France,51,Female,Tablet,1 Month,286,6,3146
1442,Basic,10,Brazil,29,Male,Smart TV,1 Month,346,6,3460
1443,Standard,13,Mexico,43,Female,Laptop,1 Month,314,6,4082
1444,Premium,13,Spain,49,Female,Tablet,1 Month,373,6,4849
1445,Basic,11,Italy,37,Male,Smartphone,1 Month,393,2,4323
1446,Premium,13,Spain,48,Male,Tablet,1 Month,304,7,3952
1447,Basic,11,Spain,36,Female,Tablet,1 Month,298,7,3278
1448,Standard,14,United States,33,Female,Laptop,1 Month,354,7,4956
1449,Standard,14,Canada,38,Female,Laptop,1 Month,257,7,3598
1450,Basic,12,United States,42,Female,Smartphone,1 Month,311,7,3732
1451,Premium,15,United States,30,Female,Tablet,1 Month,484,1,7260
1452,Basic,10,Canada,39,Male,Smart TV,1 Month,303,8,3030
1453,Standard,14,United Kingdom,36,Male,Smartphone,1 Month,237,8,3318
1454,Premium,11,Australia,27,Female,Smartphone,1 Month,297,8,3267
1455,Basic,11,Germany,49,Male,Smart TV,1 Month,227,8,2497
1456,Premium,14,France,31,Male,Laptop,1 Month,284,8,3976
1457,Basic,10,Brazil,36,Male,Laptop,1 Month,249,8,2490
1458,Standard,14,Mexico,41,Female,Tablet,1 Month,271,9,3794
1459,Standard,10,Spain,45,Female,Laptop,1 Month,180,10,1800
1460,Basic,14,Italy,45,Male,Smart TV,1 Month,149,12,2086
1461,Premium,11,Spain,32,Male,Smart TV,1 Month,232,9,2552
1462,Basic,13,Spain,41,Female,Smartphone,1 Month,259,9,3367
1463,Standard,11,United States,37,Male,Smart TV,1 Month,390,2,4290
1464,Premium,10,Canada,27,Male,Laptop,1 Month,392,4,3920
1465,Basic,14,United States,41,Male,Laptop,1 Month,301,6,4214
1466,Premium,13,United States,30,Female,Smart TV,1 Month,332,7,4316
1467,Basic,12,Canada,43,Male,Smartphone,1 Month,240,8,2880
1468,Standard,12,United Kingdom,51,Male,Laptop,1 Month,178,11,2136
1469,Standard,12,Australia,46,Female,Smart TV,1 Month,176,10,2112
1470,Basic,10,Germany,27,Female,Tablet,1 Month,235,10,2350
1471,Premium,10,France,51,Female,Smartphone,1 Month,231,10,2310
1472,Basic,14,Brazil,28,Female,Laptop,1 Month,229,10,3206
1473,Standard,14,Mexico,33,Male,Smartphone,1 Month,196,10,2744
1474,Premium,12,Spain,31,Female,Laptop,1 Month,193,10,2316
1475,Basic,13,Italy,47,Male,Laptop,1 Month,223,10,2899
1476,Premium,10,Spain,45,Female,Tablet,1 Month,249,10,2490
1477,Basic,13,Spain,42,Male,Smart TV,1 Month,422,3,5486
1478,Standard,15,United States,47,Female,Smart TV,1 Month,392,5,5880
1479,Standard,12,Canada,29,Female,Smart TV,1 Month,361,6,4332
1480,Basic,13,United States,49,Female,Laptop,1 Month,483,3,6279
1481,Premium,14,United States,41,Female,Laptop,1 Month,392,3,5488
1482,Basic,13,Canada,45,Male,Smartphone,1 Month,391,4,5083
1483,Standard,14,United Kingdom,49,Male,Smart TV,1 Month,481,2,6734
1484,Premium,13,Australia,41,Male,Smart TV,1 Month,223,10,2899
1485,Basic,15,Germany,37,Male,Laptop,1 Month,162,10,2430
1486,Premium,14,France,31,Male,Smartphone,1 Month,204,10,2856
1487,Basic,13,Brazil,29,Male,Smartphone,1 Month,423,3,5499
1488,Standard,10,Mexico,51,Female,Smart TV,1 Month,224,9,2240
1489,Standard,12,Spain,33,Male,Smart TV,1 Month,172,9,2064
1490,Basic,12,Italy,31,Male,Smartphone,1 Month,205,9,2460
1491,Premium,11,Spain,42,Female,Laptop,1 Month,179,11,1969
1492,Basic,15,Spain,48,Female,Laptop,1 Month,240,9,3600
1493,Standard,13,United States,37,Female,Laptop,1 Month,89,12,1157
1494,Premium,13,Canada,51,Female,Smartphone,1 Month,425,4,5525
1495,Basic,12,United States,29,Female,Tablet,1 Month,425,4,5100
1496,Basic,13,United States,46,Male,Tablet,1 Month,280,7,3640
1497,Basic,15,Canada,35,Male,Smart TV,1 Month,221,7,3315
1498,Standard,15,United Kingdom,44,Female,Smartphone,1 Month,297,7,4455
1499,Premium,12,Australia,36,Male,Smart TV,1 Month,329,7,3948
1500,Basic,14,Germany,38,Female,Tablet,1 Month,181,11,2534
1501,Basic,12,France,36,Male,Smart TV,1 Month,90,12,1080
1502,Premium,14,Brazil,40,Female,Laptop,1 Month,181,11,2534
1503,Standard,10,Mexico,29,Male,Laptop,1 Month,454,2,4540
1504,Standard,11,Spain,32,Male,Smart TV,1 Month,342,6,3762
1505,Basic,12,Italy,30,Male,Laptop,1 Month,311,6,3732
1506,Premium,10,Spain,47,Male,Smartphone,1 Month,312,6,3120
1507,Standard,15,Spain,28,Female,Tablet,1 Month,281,6,4215
1508,Basic,11,United States,49,Male,Laptop,1 Month,317,6,3487
1509,Standard,12,Canada,50,Male,Smartphone,1 Month,286,6,3432
1510,Premium,11,United States,33,Male,Smart TV,1 Month,377,6,4147
1511,Basic,13,United States,50,Male,Smart TV,1 Month,285,6,3705
1512,Premium,10,Canada,28,Female,Smart TV,1 Month,345,6,3450
1513,Standard,12,United Kingdom,41,Male,Smartphone,1 Month,343,6,4116
1514,Basic,12,Australia,30,Female,Smartphone,1 Month,546,1,6552
1515,Standard,10,Germany,32,Male,Smart TV,1 Month,396,3,3960
1516,Premium,15,France,50,Male,Laptop,1 Month,212,12,3180
1517,Basic,11,Brazil,28,Female,Smart TV,1 Month,296,7,3256
1518,Standard,13,Mexico,45,Male,Smart TV,1 Month,353,7,4589
1519,Premium,14,Spain,31,Male,Tablet,1 Month,284,7,3976
1520,Basic,11,Italy,27,Female,Smartphone,1 Month,313,7,3443
1521,Premium,11,Spain,49,Male,Tablet,1 Month,333,6,3663
1522,Basic,10,Spain,32,Female,Laptop,1 Month,298,8,2980
1523,Standard,13,United States,38,Male,Smart TV,1 Month,266,8,3458
1524,Standard,11,Canada,39,Male,Smartphone,1 Month,321,8,3531
1525,Basic,14,United States,50,Female,Tablet,1 Month,226,8,3164
1526,Premium,10,United States,51,Male,Tablet,1 Month,283,8,2830
1527,Basic,15,Canada,32,Female,Smart TV,1 Month,363,5,5445
1528,Standard,12,United Kingdom,45,Female,Smart TV,1 Month,271,10,3252
1529,Premium,12,Australia,31,Female,Laptop,1 Month,149,11,1788
1530,Basic,12,Germany,44,Male,Smartphone,1 Month,266,9,3192
1531,Premium,12,France,30,Female,Tablet,1 Month,228,9,2736
1532,Basic,13,Brazil,44,Female,Tablet,1 Month,284,9,3692
1533,Standard,10,Mexico,37,Male,Tablet,1 Month,158,9,1580
1534,Standard,14,Spain,30,Female,Tablet,1 Month,482,2,6748
1535,Basic,12,Italy,31,Female,Smart TV,1 Month,331,6,3972
1536,Premium,15,Spain,31,Female,Laptop,1 Month,332,7,4980
1537,Basic,15,Spain,44,Male,Tablet,1 Month,270,9,4050
1538,Standard,10,United States,44,Female,Smart TV,1 Month,178,11,1780
1539,Premium,14,Canada,34,Male,Laptop,1 Month,148,12,2072
1540,Basic,12,United States,42,Male,Laptop,1 Month,234,10,2808
1541,Premium,15,United States,33,Male,Smartphone,1 Month,263,10,3945
1542,Basic,11,Canada,35,Male,Smart TV,1 Month,259,10,2849
1543,Standard,15,United Kingdom,34,Female,Laptop,1 Month,227,10,3405
1544,Standard,14,Australia,47,Male,Tablet,1 Month,194,10,2716
1545,Basic,13,Germany,43,Female,Laptop,1 Month,223,10,2899
1546,Premium,13,France,43,Male,Smart TV,1 Month,282,10,3666
1547,Basic,13,Brazil,35,Female,Smartphone,1 Month,481,1,6253
1548,Standard,13,Mexico,39,Male,Tablet,1 Month,422,4,5486
1549,Premium,10,Spain,39,Male,Tablet,1 Month,422,4,4220
1550,Basic,11,Italy,49,Female,Smart TV,1 Month,452,4,4972
1551,Premium,14,Spain,30,Male,Tablet,1 Month,331,5,4634
1552,Basic,12,Spain,31,Female,Tablet,1 Month,450,2,5400
1553,Standard,12,United States,39,Male,Tablet,1 Month,453,3,5436
1554,Standard,14,Canada,30,Female,Laptop,1 Month,220,10,3080
1555,Basic,13,United States,43,Female,Smartphone,1 Month,158,10,2054
1556,Premium,10,United States,29,Female,Smartphone,1 Month,205,10,2050
1557,Basic,14,Canada,46,Male,Smart TV,1 Month,223,9,3122
1558,Standard,15,United Kingdom,35,Male,Smartphone,1 Month,263,9,3945
1559,Premium,12,Australia,30,Male,Tablet,1 Month,172,9,2064
1560,Basic,12,Germany,39,Female,Smart TV,1 Month,210,12,2520
1561,Premium,14,France,41,Male,Laptop,1 Month,180,12,2520
1562,Basic,12,Brazil,27,Male,Smartphone,1 Month,251,8,3012
1563,Standard,15,Mexico,42,Male,Laptop,1 Month,194,8,2910
1564,Standard,11,Spain,45,Female,Tablet,1 Month,296,8,3256
1565,Basic,10,Italy,36,Female,Smart TV,1 Month,241,11,2410
1566,Premium,12,Spain,35,Male,Laptop,1 Month,242,10,2904
1567,Basic,13,Spain,38,Male,Smartphone,1 Month,255,7,3315
1568,Standard,14,United States,41,Female,Smart TV,1 Month,323,7,4522
1569,Premium,10,Canada,43,Male,Tablet,1 Month,325,7,3250
1570,Basic,13,United States,44,Male,Tablet,1 Month,325,7,4225
1571,Basic,10,United States,35,Male,Tablet,1 Month,264,7,2640
1572,Basic,13,Canada,39,Male,Laptop,1 Month,212,11,2756
1573,Standard,15,United Kingdom,43,Male,Smart TV,1 Month,304,7,4560
1574,Premium,10,Australia,36,Male,Smart TV,1 Month,335,7,3350
1575,Basic,11,Germany,49,Female,Laptop,1 Month,273,8,3003
1576,Basic,12,France,29,Female,Smartphone,1 Month,426,6,5112
1577,Premium,10,Brazil,45,Male,Tablet,1 Month,396,3,3960
1578,Standard,11,Mexico,44,Female,Laptop,1 Month,342,6,3762
1579,Standard,11,Spain,40,Female,Smart TV,1 Month,284,6,3124
1580,Basic,15,Italy,51,Female,Smart TV,1 Month,407,6,6105
1581,Premium,15,Spain,30,Female,Smart TV,1 Month,314,6,4710
1582,Standard,14,Spain,50,Male,Smart TV,1 Month,405,6,5670
1583,Basic,12,United States,39,Male,Tablet,1 Month,342,6,4104
1584,Standard,11,Canada,51,Male,Tablet,1 Month,515,2,5665
1585,Premium,10,United States,42,Male,Laptop,1 Month,365,5,3650
1586,Basic,12,United States,34,Female,Tablet,1 Month,242,11,2904
1587,Premium,12,Canada,28,Male,Tablet,1 Month,324,7,3888
1588,Standard,15,United Kingdom,43,Male,Tablet,1 Month,347,7,5205
1589,Basic,11,Australia,27,Female,Tablet,1 Month,314,7,3454
1590,Standard,13,Germany,49,Female,Smart TV,1 Month,456,5,5928
1591,Premium,14,France,35,Female,Laptop,1 Month,241,9,3374
1592,Basic,10,Brazil,34,Male,Tablet,1 Month,297,8,2970
1593,Standard,14,Mexico,28,Male,Smartphone,1 Month,265,8,3710
1594,Premium,15,Spain,49,Female,Tablet,1 Month,325,8,4875
1595,Basic,12,Italy,51,Female,Tablet,1 Month,225,8,2700
1596,Premium,13,Spain,36,Male,Laptop,1 Month,284,8,3692
